seq,robot_id,timestamp_ns,publish_time_ns,publish_dt_ms,x,y,yaw_rad,yaw_deg,v_linear,v_angular
967,go2_001,1484045000000,1776178106516574003,50.002,0.112189,-0.167275,1.035379,59.322841,-0.000000,-0.006312
968,go2_001,1484085000000,1776178106566577744,50.004,0.112189,-0.167275,1.035291,59.317809,-0.000000,-0.004256
969,go2_001,1484145000000,1776178106616602292,50.025,0.112189,-0.167275,1.034735,59.285920,-0.000000,-0.013710
970,go2_001,1484185000000,1776178106666547343,49.945,0.112189,-0.167275,1.034553,59.275516,-0.000000,-0.008978
971,go2_001,1484245000000,1776178106716622467,50.075,0.112189,-0.167275,1.034415,59.267642,-0.000000,-0.005717
972,go2_001,1484285000000,1776178106766562675,49.940,0.112189,-0.167275,1.034743,59.286395,-0.000000,0.000124
973,go2_001,1484345000000,1776178106816626316,50.064,0.112189,-0.167275,1.034552,59.275471,-0.000000,-0.018767
974,go2_001,1484405000000,1776178106866456256,49.830,0.112189,-0.167275,1.034715,59.284780,-0.000000,-0.013632
975,go2_001,1484445000000,1776178106916559111,50.103,0.112189,-0.167275,1.035304,59.318558,-0.000000,0.003287
976,go2_001,1484485000000,1776178106966592496,50.033,0.112189,-0.167275,1.035416,59.324975,-0.000000,0.000205
977,go2_001,1484540000000,1776178107016525935,49.933,0.112189,-0.167275,1.035222,59.313830,-0.000000,-0.006253
978,go2_001,1484580000000,1776178107066584413,50.058,0.112189,-0.167275,1.035594,59.335147,-0.000000,0.010857
979,go2_001,1484640000000,1776178107116450496,49.866,0.112189,-0.167275,1.034676,59.282591,0.000000,-0.018585
980,go2_001,1484675000000,1776178107166880075,50.430,0.112189,-0.167275,1.034522,59.273723,0.000000,-0.014807
981,go2_001,1484715000000,1776178107216612126,49.732,0.112189,-0.167275,1.034610,59.278786,0.000000,-0.004558
982,go2_001,1484795000000,1776178107266587196,49.975,0.112189,-0.167275,1.033992,59.243368,0.000000,-0.012682
983,go2_001,1484835000000,1776178107316635076,50.048,0.112189,-0.167275,1.034145,59.252142,0.000000,-0.010940
984,go2_001,1484875000000,1776178107366584004,49.949,0.112189,-0.167275,1.034515,59.273342,0.000000,-0.002414
985,go2_001,1484915000000,1776178107416613179,50.029,0.112189,-0.167275,1.035197,59.312436,0.000000,0.011667
986,go2_001,1484975000000,1776178107466584999,49.972,0.112190,-0.167272,1.035130,59.308572,0.000008,-0.009444
987,go2_001,1485015000000,1776178107516556440,49.971,0.112190,-0.167272,1.034997,59.300952,0.000007,-0.005234
988,go2_001,1485095000000,1776178107566595153,50.039,0.112190,-0.167272,1.034626,59.279726,0.000006,-0.014645
989,go2_001,1485135000000,1776178107616561323,49.966,0.112190,-0.167272,1.034682,59.282903,0.000005,-0.010486
990,go2_001,1485175000000,1776178107666587755,50.026,0.112190,-0.167272,1.034309,59.261547,0.000005,-0.016568
991,go2_001,1485215000000,1776178107716579634,49.992,0.112190,-0.167272,1.034370,59.265048,0.000005,0.007495
992,go2_001,1485275000000,1776178107766632236,50.053,0.112190,-0.167272,1.034577,59.276899,0.000004,0.001026
993,go2_001,1485315000000,1776178107816561150,49.929,0.112190,-0.167272,1.035510,59.330358,0.000004,0.016848
994,go2_001,1485375000000,1776178107866574034,50.013,0.112190,-0.167272,1.035305,59.318603,0.000003,-0.020753
995,go2_001,1485435000000,1776178107916543435,49.969,0.112190,-0.167272,1.035501,59.329830,0.000003,-0.010008
996,go2_001,1485495000000,1776178107966540546,49.997,0.112190,-0.167272,1.034594,59.277858,0.000002,-0.022342
997,go2_001,1485535000000,1776178108016628090,50.088,0.112190,-0.167272,1.034656,59.281425,0.000002,-0.002333
998,go2_001,1485575000000,1776178108066570784,49.943,0.112190,-0.167272,1.034654,59.281295,0.000002,-0.004308
999,go2_001,1485615000000,1776178108116577390,50.007,0.112190,-0.167272,1.034330,59.262760,0.000002,-0.023208
1000,go2_001,1485675000000,1776178108166578355,50.001,0.112190,-0.167272,1.033932,59.239951,0.000002,-0.028558
1001,go2_001,1485715000000,1776178108216699724,50.121,0.112190,-0.167272,1.034870,59.293680,0.000001,0.011929
1002,go2_001,1485795000000,1776178108266501070,49.801,0.112190,-0.167272,1.034751,59.286842,0.000001,-0.007418
1003,go2_001,1485835000000,1776178108316579707,50.079,0.112190,-0.167272,1.034784,59.288734,0.000001,-0.007697
1004,go2_001,1485875000000,1776178108366538144,49.958,0.112190,-0.167272,1.034541,59.274827,0.000001,-0.015812
1005,go2_001,1485915000000,1776178108416619637,50.081,0.112190,-0.167272,1.035214,59.313365,0.000001,0.011172
1006,go2_001,1485975000000,1776178108466572584,49.953,0.112190,-0.167272,1.035344,59.320831,0.000001,-0.008884
1007,go2_001,1486015000000,1776178108516579324,50.007,0.112190,-0.167272,1.035473,59.328240,0.000001,0.001621
1008,go2_001,1486095000000,1776178108566573808,49.994,0.112190,-0.167272,1.033931,59.239877,0.000001,-0.018752
1009,go2_001,1486135000000,1776178108616554142,49.980,0.112190,-0.167272,1.034051,59.246763,0.000000,-0.012850
1010,go2_001,1486195000000,1776178108666624804,50.071,0.112190,-0.167272,1.034439,59.269010,0.000000,0.005517
1011,go2_001,1486235000000,1776178108716491697,49.867,0.112190,-0.167272,1.034472,59.270880,0.000000,-0.013192
1012,go2_001,1486275000000,1776178108766613317,50.122,0.112190,-0.167272,1.035052,59.304114,0.000000,0.011007
1013,go2_001,1486310000000,1776178108816638772,50.025,0.112190,-0.167272,1.034457,59.270002,0.000000,-0.016362
1014,go2_001,1486375000000,1776178108866574198,49.935,0.112190,-0.167272,1.034862,59.293197,0.000000,-0.000812
1015,go2_001,1486415000000,1776178108916581157,50.007,0.112190,-0.167272,1.035644,59.338033,0.000000,0.017122
1016,go2_001,1486495000000,1776178108966545738,49.965,0.112190,-0.167272,1.035215,59.313469,0.000000,-0.010574
1017,go2_001,1486535000000,1776178109016611010,50.065,0.112190,-0.167272,1.034973,59.299580,0.000000,-0.018641
1018,go2_001,1486595000000,1776178109066506570,49.896,0.112190,-0.167272,1.033859,59.235745,0.000000,-0.030297
1019,go2_001,1486615000000,1776178109116539902,50.033,0.112190,-0.167272,1.033862,59.235910,0.000000,-0.016928
1020,go2_001,1486675000000,1776178109166487381,49.947,0.112190,-0.167272,1.034078,59.248309,0.000000,-0.002849
1021,go2_001,1486715000000,1776178109216564598,50.077,0.112190,-0.167272,1.034507,59.272902,-0.000000,0.003131
1022,go2_001,1486775000000,1776178109266573638,50.009,0.112190,-0.167272,1.034728,59.285575,-0.000000,-0.003019
1023,go2_001,1486835000000,1776178109316580698,50.007,0.112190,-0.167272,1.034706,59.284298,-0.000000,-0.005379
1024,go2_001,1486895000000,1776178109366573203,49.993,0.112190,-0.167272,1.034871,59.293749,-0.000000,-0.004503
1025,go2_001,1486935000000,1776178109416615082,50.042,0.112190,-0.167272,1.035231,59.314363,-0.000000,0.001097
1026,go2_001,1486970000000,1776178109467086267,50.471,0.112190,-0.167272,1.035347,59.321035,-0.000000,-0.001161
1027,go2_001,1487010000000,1776178109516571726,49.485,0.112190,-0.167272,1.034751,59.286857,-0.000000,-0.014906
1028,go2_001,1487070000000,1776178109566566986,49.995,0.112190,-0.167272,1.033883,59.237143,-0.000000,-0.024869
1029,go2_001,1487130000000,1776178109616744946,50.178,0.112190,-0.167272,1.033922,59.239365,-0.000000,-0.009689
1030,go2_001,1487190000000,1776178109666500378,49.755,0.112190,-0.167272,1.034077,59.248257,-0.000000,-0.001632
1031,go2_001,1487230000000,1776178109716539967,50.040,0.112190,-0.167272,1.034092,59.249094,-0.000000,-0.004166
1032,go2_001,1487270000000,1776178109766546840,50.007,0.112190,-0.167272,1.034602,59.278331,-0.000000,0.006864
1033,go2_001,1487310000000,1776178109816559222,50.012,0.112190,-0.167272,1.035259,59.315944,-0.000000,0.014977
1034,go2_001,1487370000000,1776178109866557268,49.998,0.112190,-0.167272,1.035258,59.315908,-0.000000,-0.009846
1035,go2_001,1487430000000,1776178109916728708,50.171,0.112190,-0.167272,1.034905,59.295714,-0.000000,-0.011688
1036,go2_001,1487490000000,1776178109966537029,49.808,0.112190,-0.167272,1.034078,59.248331,-0.000000,-0.016628
1037,go2_001,1487530000000,1776178110016615320,50.078,0.112190,-0.167272,1.034584,59.277300,-0.000000,0.014129
1038,go2_001,1487590000000,1776178110066863055,50.248,0.112190,-0.167272,1.034415,59.267630,-0.000000,0.005008
1039,go2_001,1487610000000,1776178110116549848,49.687,0.112190,-0.167272,1.034271,59.259383,-0.000000,-0.003898
1040,go2_001,1487670000000,1776178110166538238,49.988,0.112190,-0.167272,1.034560,59.275916,-0.000000,0.009362
1041,go2_001,1487710000000,1776178110216543578,50.005,0.112190,-0.167272,1.034802,59.289770,-0.000000,0.008087
1042,go2_001,1487790000000,1776178110266622259,50.079,0.112190,-0.167272,1.035033,59.303031,-0.000000,0.001587
1043,go2_001,1487830000000,1776178110316550785,49.929,0.112190,-0.167272,1.035082,59.305834,-0.000000,-0.002487
1044,go2_001,1487890000000,1776178110366458420,49.908,0.112190,-0.167272,1.034564,59.276156,-0.000000,-0.022555
1045,go2_001,1487930000000,1776178110416818263,50.360,0.112190,-0.167272,1.034714,59.284728,-0.000000,-0.010233
1046,go2_001,1487970000000,1776178110466588467,49.770,0.112190,-0.167272,1.034318,59.262068,-0.000000,-0.015997
1047,go2_001,1488010000000,1776178110516560449,49.972,0.112190,-0.167272,1.033518,59.216225,-0.000000,-0.030572
1048,go2_001,1488070000000,1776178110566560399,50.000,0.112190,-0.167272,1.033307,59.204130,-0.000000,-0.023688
1049,go2_001,1488130000000,1776178110616624943,50.065,0.112190,-0.167272,1.033825,59.233819,-0.000000,-0.009602
1050,go2_001,1488170000000,1776178110666574605,49.950,0.112190,-0.167272,1.034491,59.271964,-0.000000,0.003548
1051,go2_001,1488230000000,1776178110716711113,50.137,0.112190,-0.167272,1.034757,59.287196,-0.000000,-0.004684
1052,go2_001,1488270000000,1776178110766601438,49.890,0.112190,-0.167272,1.034468,59.270665,-0.000000,-0.012185
1053,go2_001,1488330000000,1776178110816695798,50.094,0.112190,-0.167272,1.033881,59.237035,-0.000000,-0.015547
1054,go2_001,1488370000000,1776178110866584275,49.888,0.112190,-0.167272,1.034042,59.246252,-0.000000,-0.007613
1055,go2_001,1488410000000,1776178110916547109,49.963,0.112190,-0.167272,1.034587,59.277454,-0.000000,0.004240
1056,go2_001,1488490000000,1776178110966518512,49.971,0.112190,-0.167272,1.034297,59.260865,-0.000000,-0.009580
1057,go2_001,1488530000000,1776178111016541191,50.023,0.112190,-0.167272,1.033935,59.240112,-0.000000,-0.014541
1058,go2_001,1488590000000,1776178111066496211,49.955,0.112190,-0.167272,1.033485,59.214349,-0.000000,-0.011631
1059,go2_001,1488630000000,1776178111116603588,50.107,0.112190,-0.167272,1.034140,59.251860,-0.000000,0.009179
1060,go2_001,1488690000000,1776178111166539520,49.936,0.112190,-0.167272,1.034040,59.246105,-0.000000,-0.016960
1061,go2_001,1488710000000,1776178111216580740,50.041,0.112190,-0.167272,1.034637,59.280355,-0.000000,0.006474
1062,go2_001,1488750000000,1776178111266597565,50.017,0.112190,-0.167272,1.034043,59.246283,-0.000000,-0.007406
1063,go2_001,1488830000000,1776178111316648475,50.051,0.112190,-0.167272,1.033971,59.242191,-0.000000,0.001170
1064,go2_001,1488870000000,1776178111366588650,49.940,0.112190,-0.167272,1.034494,59.272159,-0.000000,0.014433
1065,go2_001,1488910000000,1776178111416702164,50.114,0.112190,-0.167272,1.034600,59.278212,-0.000000,0.010325
1066,go2_001,1488990000000,1776178111466573021,49.871,0.112190,-0.167272,1.033876,59.236708,-0.000000,-0.007512
1067,go2_001,1489030000000,1776178111516563802,49.991,0.112190,-0.167272,1.034160,59.253023,-0.000000,0.004525
1068,go2_001,1489070000000,1776178111567116650,50.553,0.112190,-0.167272,1.034032,59.245690,-0.000000,-0.004406
1069,go2_001,1489125000000,1776178111616561036,49.444,0.112190,-0.167272,1.033995,59.243569,-0.000000,-0.004028
1070,go2_001,1489165000000,1776178111666572637,50.012,0.112190,-0.167272,1.033741,59.228978,-0.000000,-0.013525
1071,go2_001,1489225000000,1776178111716558914,49.986,0.112190,-0.167272,1.033902,59.238248,-0.000000,-0.015207
1072,go2_001,1489285000000,1776178111766892274,50.333,0.112190,-0.167272,1.034275,59.259612,-0.000000,0.002242
1073,go2_001,1489325000000,1776178111816563989,49.672,0.112190,-0.167272,1.033959,59.241467,-0.000000,-0.009569
1074,go2_001,1489385000000,1776178111866576476,50.012,0.112190,-0.167272,1.034358,59.264358,-0.000000,0.006446
1075,go2_001,1489425000000,1776178111916617816,50.041,0.112190,-0.167272,1.034208,59.255727,-0.000000,-0.005273
1076,go2_001,1489465000000,1776178111966571718,49.954,0.112190,-0.167272,1.034173,59.253761,-0.000000,-0.003501
1077,go2_001,1489525000000,1776178112016561947,49.990,0.112190,-0.167272,1.034100,59.249570,-0.000000,-0.006653
1078,go2_001,1489565000000,1776178112066558712,49.997,0.112190,-0.167272,1.033978,59.242573,-0.000000,-0.006781
1079,go2_001,1489625000000,1776178112116547840,49.989,0.112190,-0.167272,1.034134,59.251540,-0.000000,-0.002188
1080,go2_001,1489685000000,1776178112166561368,50.014,0.112190,-0.167272,1.033612,59.221595,-0.000000,-0.020013
1081,go2_001,1489725000000,1776178112216666950,50.106,0.112190,-0.167272,1.033896,59.237855,-0.000000,-0.006666
1082,go2_001,1489785000000,1776178112266477255,49.810,0.112190,-0.167272,1.034129,59.251247,-0.000000,0.001737
1083,go2_001,1489805000000,1776178112316618019,50.141,0.112190,-0.167272,1.034263,59.258914,-0.000000,-0.000430
1084,go2_001,1489865000000,1776178112366646568,50.029,0.112190,-0.167272,1.034255,59.258464,-0.000000,-0.009107
1085,go2_001,1489925000000,1776178112416558572,49.912,0.112190,-0.167272,1.033791,59.231833,-0.000000,-0.014698
1086,go2_001,1489965000000,1776178112467461494,50.903,0.112190,-0.167272,1.033701,59.226718,-0.000000,-0.003459
1087,go2_001,1490025000000,1776178112516575530,49.114,0.112190,-0.167272,1.034145,59.252147,-0.000000,0.015877
1088,go2_001,1490085000000,1776178112566495715,49.920,0.112190,-0.167272,1.033966,59.241864,-0.000000,0.002683
1089,go2_001,1490125000000,1776178112616695567,50.200,0.112190,-0.167272,1.033235,59.199991,-0.000000,-0.022791
1090,go2_001,1490165000000,1776178112666625284,49.930,0.112190,-0.167272,1.033166,59.196073,-0.000000,-0.016921
1091,go2_001,1490225000000,1776178112716542172,49.917,0.112190,-0.167272,1.033984,59.242924,-0.000000,0.008984
1092,go2_001,1490265000000,1776178112766598343,50.056,0.112190,-0.167272,1.034422,59.268035,-0.000000,0.008527
1093,go2_001,1490325000000,1776178112816567986,49.970,0.112190,-0.167272,1.034595,59.277955,-0.000000,0.008301
1094,go2_001,1490385000000,1776178112866528409,49.960,0.112190,-0.167272,1.033796,59.232167,-0.000000,-0.002041
1095,go2_001,1490425000000,1776178112916596652,50.068,0.112190,-0.167272,1.033540,59.217504,-0.000000,-0.004488
1096,go2_001,1490465000000,1776178112966571924,49.975,0.112190,-0.167272,1.033936,59.240189,-0.000000,0.009651
1097,go2_001,1490525000000,1776178113016579487,50.008,0.112190,-0.167272,1.034343,59.263489,-0.000000,0.008845
1098,go2_001,1490565000000,1776178113066558614,49.979,0.112190,-0.167272,1.034023,59.245154,-0.000000,-0.012186
1099,go2_001,1490625000000,1776178113116552921,49.994,0.112190,-0.167272,1.033941,59.240471,-0.000000,-0.001043
1100,go2_001,1490685000000,1776178113166529088,49.976,0.112190,-0.167272,1.034399,59.266693,-0.000000,0.009058
1101,go2_001,1490725000000,1776178113216557854,50.029,0.112190,-0.167272,1.035175,59.311138,-0.000000,0.026945
1102,go2_001,1490785000000,1776178113266447017,49.889,0.112190,-0.167272,1.033769,59.230602,-0.000000,-0.018173
1103,go2_001,1490825000000,1776178113316636037,50.189,0.112190,-0.167272,1.033189,59.197346,-0.000000,-0.018056
1104,go2_001,1490845000000,1776178113366560123,49.924,0.112190,-0.167272,1.033103,59.192453,-0.000000,-0.013725
1105,go2_001,1490925000000,1776178113416717373,50.157,0.112190,-0.167272,1.033363,59.207330,-0.000000,-0.005045
1106,go2_001,1490965000000,1776178113466718844,50.001,0.112190,-0.167272,1.033763,59.230233,-0.000000,0.002834
1107,go2_001,1491025000000,1776178113516558036,49.839,0.112190,-0.167272,1.034322,59.262287,-0.000000,0.014228
1108,go2_001,1491085000000,1776178113566911682,50.354,0.112190,-0.167272,1.034174,59.253818,-0.000000,-0.004177
1109,go2_001,1491125000000,1776178113616590114,49.678,0.112190,-0.167272,1.034251,59.258220,-0.000000,-0.003573
1110,go2_001,1491165000000,1776178113666587713,49.998,0.112190,-0.167272,1.034460,59.270188,-0.000000,0.004036
1111,go2_001,1491225000000,1776178113716599643,50.012,0.112190,-0.167272,1.034703,59.284126,-0.000000,0.004493
1112,go2_001,1491265000000,1776178113766676387,50.077,0.112190,-0.167272,1.034095,59.249274,-0.000000,-0.014066
1113,go2_001,1491325000000,1776178113816573934,49.898,0.112190,-0.167272,1.033611,59.221550,-0.000000,-0.002861
1114,go2_001,1491385000000,1776178113866520206,49.946,0.112190,-0.167272,1.033019,59.187622,-0.000000,-0.008371
1115,go2_001,1491425000000,1776178113916604386,50.084,0.112190,-0.167272,1.033721,59.227875,-0.000000,0.013239
1116,go2_001,1491465000000,1776178113966640885,50.036,0.112190,-0.167272,1.034154,59.252684,-0.000000,0.009522
1117,go2_001,1491525000000,1776178114016612494,49.972,0.112190,-0.167272,1.034794,59.289315,-0.000000,0.011774
1118,go2_001,1491565000000,1776178114066634235,50.022,0.112190,-0.167272,1.034965,59.299154,-0.000000,0.005620
1119,go2_001,1491625000000,1776178114116489594,49.855,0.112190,-0.167272,1.034335,59.263014,-0.000000,-0.018651
1120,go2_001,1491685000000,1776178114166523520,50.034,0.112190,-0.167272,1.033463,59.213058,-0.000000,-0.020569
1121,go2_001,1491725000000,1776178114216633877,50.110,0.112190,-0.167272,1.032932,59.182667,-0.000000,-0.018391
1122,go2_001,1491765000000,1776178114266630356,49.996,0.112190,-0.167272,1.033055,59.189706,-0.000000,-0.005565
1123,go2_001,1491825000000,1776178114316509481,49.879,0.112190,-0.167272,1.033595,59.220617,-0.000000,0.003189
1124,go2_001,1491865000000,1776178114366599883,50.090,0.112190,-0.167272,1.033884,59.237213,-0.000000,0.004395
1125,go2_001,1491925000000,1776178114416564994,49.965,0.112190,-0.167272,1.033771,59.230697,-0.000000,-0.004546
1126,go2_001,1491965000000,1776178114466579241,50.014,0.112190,-0.167272,1.033501,59.215263,-0.000000,-0.012002
1127,go2_001,1492025000000,1776178114516499194,49.920,0.112190,-0.167272,1.033929,59.239778,-0.000000,0.003712
